year,areakm,municipality,geocode_ibge,state
2017,98.34288132515722,MACHADINHO D'OESTE,1100130,RONDONIA
2018,72.96262772010381,MACHADINHO D'OESTE,1100130,RONDONIA
2019,79.19076635998793,MACHADINHO D'OESTE,1100130,RONDONIA
2019,0,MACHADINHO D'OESTE,1100130,RONDONIA
2020,44.380888829118746,MACHADINHO D'OESTE,1100130,RONDONIA
2020,0,MACHADINHO D'OESTE,1100130,RONDONIA
2008,3.3218481961470383,MINISTRO ANDREAZZA,1101203,RONDONIA
2009,0.6942916074361234,MINISTRO ANDREAZZA,1101203,RONDONIA
2010,0.22113150271983073,MINISTRO ANDREAZZA,1101203,RONDONIA
2011,0.4060001166178581,MINISTRO ANDREAZZA,1101203,RONDONIA
2012,0.7463024967311243,MINISTRO ANDREAZZA,1101203,RONDONIA
2013,0.10580117130011377,MINISTRO ANDREAZZA,1101203,RONDONIA
2014,0.5247959145066382,MINISTRO ANDREAZZA,1101203,RONDONIA
2015,0.322893680333997,MINISTRO ANDREAZZA,1101203,RONDONIA
2016,0.24192876368818583,MINISTRO ANDREAZZA,1101203,RONDONIA
2017,1.647159329898961,MINISTRO ANDREAZZA,1101203,RONDONIA
2018,0.6430214000016617,MINISTRO ANDREAZZA,1101203,RONDONIA
2019,1.1940388412003977,MINISTRO ANDREAZZA,1101203,RONDONIA
2020,0.8809611637494434,MINISTRO ANDREAZZA,1101203,RONDONIA
2008,5.2090906205922645,MIRANTE DA SERRA,1101302,RONDONIA
2009,1.6173404252302823,MIRANTE DA SERRA,1101302,RONDONIA
2010,0.2926580747966201,MIRANTE DA SERRA,1101302,RONDONIA
2011,0.5530716266081223,MIRANTE DA SERRA,1101302,RONDONIA
2012,2.801808784403134,MIRANTE DA SERRA,1101302,RONDONIA
2013,1.3022539798452903,MIRANTE DA SERRA,1101302,RONDONIA
2014,1.3568045851292037,MIRANTE DA SERRA,1101302,RONDONIA
2015,2.7210452940993983,MIRANTE DA SERRA,1101302,RONDONIA
2016,2.865376835280171,MIRANTE DA SERRA,1101302,RONDONIA
2017,4.381579037815986,MIRANTE DA SERRA,1101302,RONDONIA
2018,4.448334823362362,MIRANTE DA SERRA,1101302,RONDONIA
2019,7.889442235686162,MIRANTE DA SERRA,1101302,RONDONIA
2020,7.206936823764276,MIRANTE DA SERRA,1101302,RONDONIA
2008,6.613515870234501,MONTE NEGRO,1101401,RONDONIA
2009,7.08873972404648,MONTE NEGRO,1101401,RONDONIA
2010,4.916724424752251,MONTE NEGRO,1101401,RONDONIA
2011,10.227018073723121,MONTE NEGRO,1101401,RONDONIA
2012,8.654109561646534,MONTE NEGRO,1101401,RONDONIA
2013,25.71143523488249,MONTE NEGRO,1101401,RONDONIA
2014,13.95552424682007,MONTE NEGRO,1101401,RONDONIA
2015,13.87588670851162,MONTE NEGRO,1101401,RONDONIA
2016,23.308233003526382,MONTE NEGRO,1101401,RONDONIA
2017,18.027279377575706,MONTE NEGRO,1101401,RONDONIA
2018,16.924221477439204,MONTE NEGRO,1101401,RONDONIA
2019,10.809120622598174,MONTE NEGRO,1101401,RONDONIA
2020,14.335324110315687,MONTE NEGRO,1101401,RONDONIA
2008,13.799272111436428,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2009,2.054296283878635,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2010,1.22116113343611,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2011,4.857319985084942,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2012,2.1891939552463526,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2013,1.8168798781988884,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2014,2.0053987187153917,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2015,1.3268273633011314,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2016,2.128471601219595,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2017,3.3107040527149727,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2018,1.1565824902892476,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2019,5.6076542669860885,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2020,3.9242399468400024,NOVA BRASILANDIA D'OESTE,1100148,RONDONIA
2008,64.94733226513881,NOVA MAMORE,1100338,RONDONIA
2009,28.470903487811245,NOVA MAMORE,1100338,RONDONIA
2010,59.21648359440228,NOVA MAMORE,1100338,RONDONIA
2011,75.80951703670581,NOVA MAMORE,1100338,RONDONIA
2012,76.39674899227312,NOVA MAMORE,1100338,RONDONIA
2013,131.37881894397387,NOVA MAMORE,1100338,RONDONIA
2014,135.20883557627275,NOVA MAMORE,1100338,RONDONIA
2015,146.8350624719772,NOVA MAMORE,1100338,RONDONIA
2016,143.84842080470042,NOVA MAMORE,1100338,RONDONIA
2017,177.1515241365848,NOVA MAMORE,1100338,RONDONIA
2018,148.27916651867136,NOVA MAMORE,1100338,RONDONIA
2019,147.83524981450955,NOVA MAMORE,1100338,RONDONIA
2020,112.69683241991704,NOVA MAMORE,1100338,RONDONIA
2008,4.42508295197642,NOVA UNIAO,1101435,RONDONIA
2009,1.9494617058880335,NOVA UNIAO,1101435,RONDONIA
2010,0.2936021429131635,NOVA UNIAO,1101435,RONDONIA
2011,1.0909131355507307,NOVA UNIAO,1101435,RONDONIA
2012,0.6781808410547202,NOVA UNIAO,1101435,RONDONIA
2013,0.4400921809565473,NOVA UNIAO,1101435,RONDONIA
2014,1.521416444427697,NOVA UNIAO,1101435,RONDONIA
2015,0.15544012011252015,NOVA UNIAO,1101435,RONDONIA
2016,0.8276571954821892,NOVA UNIAO,1101435,RONDONIA
2017,1.2325189719750056,NOVA UNIAO,1101435,RONDONIA
2018,1.2285647304481817,NOVA UNIAO,1101435,RONDONIA
2019,21.475062045174937,NOVA UNIAO,1101435,RONDONIA
2020,9.635238608968034,NOVA UNIAO,1101435,RONDONIA
2008,3.014982939172653,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2009,0.7788175437871335,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2010,0.29634478598987746,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2011,0.6025710715213726,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2012,0.2896036730105286,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2013,0.3953766008959942,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2014,0.41289682785942067,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2015,0.9007808313899549,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2016,1.2972996727507242,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2017,0.9502254953677983,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2018,0.8348402678457758,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2019,1.4131319414575596,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2020,0.5583994747383526,NOVO HORIZONTE DO OESTE,1100502,RONDONIA
2008,1.3306628628967638,OURO PRETO DO OESTE,1100155,RONDONIA
2009,0.5328030833759989,OURO PRETO DO OESTE,1100155,RONDONIA
2011,0.18018341249799158,OURO PRETO DO OESTE,1100155,RONDONIA
2012,0.5687408968427663,OURO PRETO DO OESTE,1100155,RONDONIA
2013,0.532758045976871,OURO PRETO DO OESTE,1100155,RONDONIA
2014,0.30397665264550044,OURO PRETO DO OESTE,1100155,RONDONIA
2015,0.2479460456387766,OURO PRETO DO OESTE,1100155,RONDONIA
2016,8.320828117220781,OURO PRETO DO OESTE,1100155,RONDONIA
2017,33.77833059575368,OURO PRETO DO OESTE,1100155,RONDONIA
2018,24.17152215132671,OURO PRETO DO OESTE,1100155,RONDONIA
2019,22.609467436896193,OURO PRETO DO OESTE,1100155,RONDONIA
2020,8.568537379951726,OURO PRETO DO OESTE,1100155,RONDONIA
2008,19.510251038996103,PARECIS,1101450,RONDONIA
2009,1.3520745686675804,PARECIS,1101450,RONDONIA
2010,2.7729851351884123,PARECIS,1101450,RONDONIA
2011,7.574366114700908,PARECIS,1101450,RONDONIA
2012,19.881376649907015,PARECIS,1101450,RONDONIA
2013,4.671382612197421,PARECIS,1101450,RONDONIA
2014,3.9687891447087074,PARECIS,1101450,RONDONIA
2015,5.443055683789728,PARECIS,1101450,RONDONIA
2016,7.412746103501706,PARECIS,1101450,RONDONIA
2017,4.230087125021389,PARECIS,1101450,RONDONIA
2018,7.222209085315284,PARECIS,1101450,RONDONIA
2019,7.375578201461841,PARECIS,1101450,RONDONIA
2020,6.075899854977411,PARECIS,1101450,RONDONIA
2008,43.411853647014865,PIMENTA BUENO,1100189,RONDONIA
2009,14.087287264624354,PIMENTA BUENO,1100189,RONDONIA
2010,4.08934886806393,PIMENTA BUENO,1100189,RONDONIA
2011,4.2593759113696565,PIMENTA BUENO,1100189,RONDONIA
2012,32.594782052257145,PIMENTA BUENO,1100189,RONDONIA
2013,6.452809608542086,PIMENTA BUENO,1100189,RONDONIA
2014,3.81359535689749,PIMENTA BUENO,1100189,RONDONIA
2015,6.584076058051255,PIMENTA BUENO,1100189,RONDONIA
2016,10.185892297749646,PIMENTA BUENO,1100189,RONDONIA
2017,20.90992454456459,PIMENTA BUENO,1100189,RONDONIA
2018,20.127291935431895,PIMENTA BUENO,1100189,RONDONIA
2019,20.42893320391288,PIMENTA BUENO,1100189,RONDONIA
2020,17.417449501221483,PIMENTA BUENO,1100189,RONDONIA
2008,6.446685218238536,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2009,4.9533137777618546,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2010,5.897223748377887,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2011,6.335699906510657,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2012,7.473224438673064,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2013,1.196221150354754,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2014,1.2027948350689348,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2015,4.432413017644957,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2016,8.467337598629776,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2017,2.8587073515577757,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2018,3.4797501830240654,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2019,3.698225760304546,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2020,8.829221727193326,PIMENTEIRAS DO OESTE,1101468,RONDONIA
2008,209.05128627453757,PORTO VELHO,1100205,RONDONIA
2008,0,PORTO VELHO,1100205,RONDONIA
2009,103.84498771677454,PORTO VELHO,1100205,RONDONIA
2009,0,PORTO VELHO,1100205,RONDONIA
2010,132.8849639914307,PORTO VELHO,1100205,RONDONIA
2010,0,PORTO VELHO,1100205,RONDONIA
2011,318.63013119938836,PORTO VELHO,1100205,RONDONIA
2011,0,PORTO VELHO,1100205,RONDONIA
2012,192.8827313192142,PORTO VELHO,1100205,RONDONIA
2012,0,PORTO VELHO,1100205,RONDONIA
2013,304.61971294546834,PORTO VELHO,1100205,RONDONIA
2013,0,PORTO VELHO,1100205,RONDONIA
2014,221.6854525133422,PORTO VELHO,1100205,RONDONIA
2014,0,PORTO VELHO,1100205,RONDONIA
2015,285.2133565160773,PORTO VELHO,1100205,RONDONIA
2015,0,PORTO VELHO,1100205,RONDONIA
2016,304.7804759181568,PORTO VELHO,1100205,RONDONIA
2016,0,PORTO VELHO,1100205,RONDONIA
2017,346.80819245461703,PORTO VELHO,1100205,RONDONIA
2017,0,PORTO VELHO,1100205,RONDONIA
2018,381.4785117467702,PORTO VELHO,1100205,RONDONIA
2018,0,PORTO VELHO,1100205,RONDONIA
2019,412.61267202239,PORTO VELHO,1100205,RONDONIA
2019,0,PORTO VELHO,1100205,RONDONIA
2020,449.66129619430274,PORTO VELHO,1100205,RONDONIA
2020,0,PORTO VELHO,1100205,RONDONIA
2008,3.5017812114936437,PRESIDENTE MEDICI,1100254,RONDONIA
2009,1.8465461425023133,PRESIDENTE MEDICI,1100254,RONDONIA
2010,0.12543999685448345,PRESIDENTE MEDICI,1100254,RONDONIA
2011,0.6778935937717329,PRESIDENTE MEDICI,1100254,RONDONIA
2012,0.13514404257393664,PRESIDENTE MEDICI,1100254,RONDONIA
2013,0.5098349305804897,PRESIDENTE MEDICI,1100254,RONDONIA
2014,0.7079606748783237,PRESIDENTE MEDICI,1100254,RONDONIA
2015,0.3130896700921775,PRESIDENTE MEDICI,1100254,RONDONIA
2016,0.645269413652686,PRESIDENTE MEDICI,1100254,RONDONIA
2017,0.6293659932915048,PRESIDENTE MEDICI,1100254,RONDONIA
2018,0.3860722231947584,PRESIDENTE MEDICI,1100254,RONDONIA
2019,1.0516498155120968,PRESIDENTE MEDICI,1100254,RONDONIA
2020,0.7437866969804461,PRESIDENTE MEDICI,1100254,RONDONIA
2008,1.0583230696925554,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2009,0.0224417860595789,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2010,0.06411084602201442,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2012,0.3357837269492378,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2013,1.0526761615239937,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2014,0.1926770602399138,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2015,0.22497767607142294,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2017,0.49891780283510495,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2018,1.2070060689665794,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2019,0.2595504368529158,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2020,0.29655305073424604,PRIMAVERA DE RONDONIA,1101476,RONDONIA
2008,7.588465994388725,RIO CRESPO,1100262,RONDONIA
2009,5.591252023065626,RIO CRESPO,1100262,RONDONIA
2010,1.990781126255926,RIO CRESPO,1100262,RONDONIA
2011,2.5722250410642147,RIO CRESPO,1100262,RONDONIA
2012,3.395097360640491,RIO CRESPO,1100262,RONDONIA
2013,5.026357838610705,RIO CRESPO,1100262,RONDONIA
2014,4.555869973734203,RIO CRESPO,1100262,RONDONIA
2015,8.587900897444285,RIO CRESPO,1100262,RONDONIA
2016,9.168024746410712,RIO CRESPO,1100262,RONDONIA
2017,8.032848708374095,RIO CRESPO,1100262,RONDONIA
2018,6.486961530621216,RIO CRESPO,1100262,RONDONIA
2019,10.67647052148,RIO CRESPO,1100262,RONDONIA
2020,6.087352268309255,RIO CRESPO,1100262,RONDONIA
2008,3.2022062887697453,ROLIM DE MOURA,1100288,RONDONIA
2009,0.15598880790218006,ROLIM DE MOURA,1100288,RONDONIA
2010,0.17584530486581454,ROLIM DE MOURA,1100288,RONDONIA
2011,0.7258990100018877,ROLIM DE MOURA,1100288,RONDONIA
2012,1.0976122956783214,ROLIM DE MOURA,1100288,RONDONIA
2013,0.6014877890285057,ROLIM DE MOURA,1100288,RONDONIA
2014,0.5365888671671049,ROLIM DE MOURA,1100288,RONDONIA
2015,0.2903170708277045,ROLIM DE MOURA,1100288,RONDONIA
2016,0.33328687644290134,ROLIM DE MOURA,1100288,RONDONIA
2017,2.270826317553739,ROLIM DE MOURA,1100288,RONDONIA
2018,1.7644852677325908,ROLIM DE MOURA,1100288,RONDONIA
2019,2.5820536131329694,ROLIM DE MOURA,1100288,RONDONIA
2020,0.9560657197717962,ROLIM DE MOURA,1100288,RONDONIA
2008,3.618387260797675,SANTA LUZIA D'OESTE,1100296,RONDONIA
2009,0.910439480280514,SANTA LUZIA D'OESTE,1100296,RONDONIA
2010,0.5778011579219342,SANTA LUZIA D'OESTE,1100296,RONDONIA
2011,0.15502690621687665,SANTA LUZIA D'OESTE,1100296,RONDONIA
2012,2.3567324010486783,SANTA LUZIA D'OESTE,1100296,RONDONIA
2013,0.40802553648385526,SANTA LUZIA D'OESTE,1100296,RONDONIA
2014,0.26785813354862825,SANTA LUZIA D'OESTE,1100296,RONDONIA
2015,0.6123215413371443,SANTA LUZIA D'OESTE,1100296,RONDONIA
2016,0.4648672616138149,SANTA LUZIA D'OESTE,1100296,RONDONIA
2017,0.5437164156937679,SANTA LUZIA D'OESTE,1100296,RONDONIA
2018,0.8392042660998861,SANTA LUZIA D'OESTE,1100296,RONDONIA
2019,1.5384106029654403,SANTA LUZIA D'OESTE,1100296,RONDONIA
2020,0.8098966391564016,SANTA LUZIA D'OESTE,1100296,RONDONIA
2008,0.3482355007726682,SAO FELIPE D'OESTE,1101484,RONDONIA
2010,0,SAO FELIPE D'OESTE,1101484,RONDONIA
2012,0.4693809518419184,SAO FELIPE D'OESTE,1101484,RONDONIA
2013,0.16789745654120236,SAO FELIPE D'OESTE,1101484,RONDONIA
2014,0.11687946775837914,SAO FELIPE D'OESTE,1101484,RONDONIA
2015,0.19236970317431962,SAO FELIPE D'OESTE,1101484,RONDONIA
2016,0.09662157488319278,SAO FELIPE D'OESTE,1101484,RONDONIA
2017,0.08928577311730058,SAO FELIPE D'OESTE,1101484,RONDONIA
2019,0.594261999458171,SAO FELIPE D'OESTE,1101484,RONDONIA
2008,44.88049756826627,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2009,11.593180505843387,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2010,14.44836348063966,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2011,14.026641586128083,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2012,9.341666419099589,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2013,16.050130199305993,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2014,6.76780486869462,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2015,10.454024806205624,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2016,7.2555311501346065,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2017,14.832495480315309,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2018,26.311531209560044,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2019,23.11049874854811,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2020,21.644115552008916,SAO FRANCISCO DO GUAPORE,1101492,RONDONIA
2008,41.19992250161082,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2009,3.791843624920151,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2010,3.7786089585072706,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2011,5.355290154803797,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2012,12.775844983733,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2013,7.690740776015455,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2014,10.868122327362281,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2015,4.874045815265407,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2016,17.499872260175746,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2017,9.76438956598016,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2018,9.025618911013392,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2019,16.902229704220797,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2020,20.47148650504535,SAO MIGUEL DO GUAPORE,1100320,RONDONIA
2008,42.59462728755201,SERINGUEIRAS,1101500,RONDONIA
2009,4.266243259289042,SERINGUEIRAS,1101500,RONDONIA
2010,4.982094766509994,SERINGUEIRAS,1101500,RONDONIA
2011,7.868061530656523,SERINGUEIRAS,1101500,RONDONIA
2012,12.578664642487004,SERINGUEIRAS,1101500,RONDONIA
2013,10.188471515028287,SERINGUEIRAS,1101500,RONDONIA
2014,7.744105880939192,SERINGUEIRAS,1101500,RONDONIA
2015,6.869485781115147,SERINGUEIRAS,1101500,RONDONIA
2016,7.375424548967013,SERINGUEIRAS,1101500,RONDONIA
2017,6.226359812554115,SERINGUEIRAS,1101500,RONDONIA
2018,9.509825045594317,SERINGUEIRAS,1101500,RONDONIA
2019,53.10950068984441,SERINGUEIRAS,1101500,RONDONIA
2020,33.83037843883439,SERINGUEIRAS,1101500,RONDONIA
2008,0.5183504075654316,TEIXEIROPOLIS,1101559,RONDONIA
2009,0.17795684634236086,TEIXEIROPOLIS,1101559,RONDONIA
2011,0.14601025611854618,TEIXEIROPOLIS,1101559,RONDONIA
2012,0.14701859708973186,TEIXEIROPOLIS,1101559,RONDONIA
2015,0.37555716274997175,TEIXEIROPOLIS,1101559,RONDONIA
2016,0.06589446621126388,TEIXEIROPOLIS,1101559,RONDONIA
2017,0.018534902116835117,TEIXEIROPOLIS,1101559,RONDONIA
2018,0,TEIXEIROPOLIS,1101559,RONDONIA
2019,0.2929793737181816,TEIXEIROPOLIS,1101559,RONDONIA
2020,0.36168414067637644,TEIXEIROPOLIS,1101559,RONDONIA
2008,7.122231967779179,THEOBROMA,1101609,RONDONIA
2009,6.404145927611443,THEOBROMA,1101609,RONDONIA
2010,1.894217833128312,THEOBROMA,1101609,RONDONIA
2011,2.225618666220122,THEOBROMA,1101609,RONDONIA
2012,3.0450200546526136,THEOBROMA,1101609,RONDONIA
2013,4.933420591675939,THEOBROMA,1101609,RONDONIA
2014,3.534891226819407,THEOBROMA,1101609,RONDONIA
2015,4.3249834321998994,THEOBROMA,1101609,RONDONIA
2016,4.267816792294546,THEOBROMA,1101609,RONDONIA
2017,3.3123347473335727,THEOBROMA,1101609,RONDONIA
2018,2.593162630602729,THEOBROMA,1101609,RONDONIA
2019,5.564393298406604,THEOBROMA,1101609,RONDONIA
2020,4.697875467928248,THEOBROMA,1101609,RONDONIA
2008,2.1431850876593947,URUPA,1101708,RONDONIA
2009,1.607328692540064,URUPA,1101708,RONDONIA
2010,0.2113282802117019,URUPA,1101708,RONDONIA
2011,1.1567421761824583,URUPA,1101708,RONDONIA
2012,0.8385469221511963,URUPA,1101708,RONDONIA
2013,0.690615418234613,URUPA,1101708,RONDONIA
2014,0.8025895346169948,URUPA,1101708,RONDONIA
2015,1.01954418397792,URUPA,1101708,RONDONIA
2016,1.1203932576918592,URUPA,1101708,RONDONIA
2017,0.7945793224686845,URUPA,1101708,RONDONIA
2018,0.680090535617227,URUPA,1101708,RONDONIA
2019,0.47296328418902844,URUPA,1101708,RONDONIA
2020,1.0445315164727822,URUPA,1101708,RONDONIA
2008,11.961732914225186,VALE DO ANARI,1101757,RONDONIA
2009,10.268243767058921,VALE DO ANARI,1101757,RONDONIA
2010,3.5566949644914523,VALE DO ANARI,1101757,RONDONIA
2011,7.035294953881692,VALE DO ANARI,1101757,RONDONIA
2012,11.953478340231078,VALE DO ANARI,1101757,RONDONIA
2013,8.566552838918842,VALE DO ANARI,1101757,RONDONIA
2014,10.908621980162616,VALE DO ANARI,1101757,RONDONIA
2015,14.203429650440993,VALE DO ANARI,1101757,RONDONIA
2016,19.575430445221258,VALE DO ANARI,1101757,RONDONIA
2017,10.020498452469567,VALE DO ANARI,1101757,RONDONIA
2018,8.890271295222904,VALE DO ANARI,1101757,RONDONIA
2019,9.332995805914537,VALE DO ANARI,1101757,RONDONIA
2020,7.195100241052893,VALE DO ANARI,1101757,RONDONIA
2008,0.6761667727664596,VALE DO PARAISO,1101807,RONDONIA
2009,0.6616892455697961,VALE DO PARAISO,1101807,RONDONIA
2010,0.07015951160956238,VALE DO PARAISO,1101807,RONDONIA
2011,0.24807062137344596,VALE DO PARAISO,1101807,RONDONIA
2012,0.6274548265265121,VALE DO PARAISO,1101807,RONDONIA
2013,0.239217138966704,VALE DO PARAISO,1101807,RONDONIA
2014,1.5447469578274682,VALE DO PARAISO,1101807,RONDONIA
2015,1.2580054453041494,VALE DO PARAISO,1101807,RONDONIA
2016,3.9774639520437405,VALE DO PARAISO,1101807,RONDONIA
2017,5.003955916138114,VALE DO PARAISO,1101807,RONDONIA
2018,2.9405293433405904,VALE DO PARAISO,1101807,RONDONIA
2019,1.7859027182196652,VALE DO PARAISO,1101807,RONDONIA
2020,2.03185044610003,VALE DO PARAISO,1101807,RONDONIA
2008,59.9521394215249,VILHENA,1100304,RONDONIA
2009,6.302598656836067,VILHENA,1100304,RONDONIA
2010,8.718152231894377,VILHENA,1100304,RONDONIA
2011,7.8654784663808215,VILHENA,1100304,RONDONIA
2012,8.607379695638276,VILHENA,1100304,RONDONIA
2013,8.298182664327971,VILHENA,1100304,RONDONIA
2014,7.747159899463144,VILHENA,1100304,RONDONIA
2015,0,VILHENA,1100304,RONDONIA
2015,15.891370800140768,VILHENA,1100304,RONDONIA
2016,13.923281562071312,VILHENA,1100304,RONDONIA
2017,14.921699239405761,VILHENA,1100304,RONDONIA
2018,17.734049662824233,VILHENA,1100304,RONDONIA
2019,25.04402453655894,VILHENA,1100304,RONDONIA
2020,19.544940364734686,VILHENA,1100304,RONDONIA
2008,36.486278248953376,ALTO ALEGRE,1400050,RORAIMA
2009,4.319919757075732,ALTO ALEGRE,1400050,RORAIMA
2010,6.73932582833279,ALTO ALEGRE,1400050,RORAIMA
2011,11.240384891773639,ALTO ALEGRE,1400050,RORAIMA
2012,7.0088752296286785,ALTO ALEGRE,1400050,RORAIMA
2013,15.399150161058655,ALTO ALEGRE,1400050,RORAIMA
2014,6.583397949257563,ALTO ALEGRE,1400050,RORAIMA
2015,6.804691202801676,ALTO ALEGRE,1400050,RORAIMA
2016,23.720921021864715,ALTO ALEGRE,1400050,RORAIMA
2017,1.784510671565965,ALTO ALEGRE,1400050,RORAIMA
2018,4.395741784205041,ALTO ALEGRE,1400050,RORAIMA
2019,21.78267138586072,ALTO ALEGRE,1400050,RORAIMA
2020,35.39790388310006,ALTO ALEGRE,1400050,RORAIMA
2008,34.440279210770576,AMAJARI,1400027,RORAIMA
2009,3.197658211341513,AMAJARI,1400027,RORAIMA
2010,8.517173993313383,AMAJARI,1400027,RORAIMA
2011,12.588882330535908,AMAJARI,1400027,RORAIMA
2012,5.276675745474988,AMAJARI,1400027,RORAIMA
2013,5.129843280525786,AMAJARI,1400027,RORAIMA
2014,11.303396777629022,AMAJARI,1400027,RORAIMA
2015,11.267228289165152,AMAJARI,1400027,RORAIMA
2016,8.90461849710545,AMAJARI,1400027,RORAIMA
2017,8.964892854926106,AMAJARI,1400027,RORAIMA
2018,12.271350761146623,AMAJARI,1400027,RORAIMA
2019,21.753267659540093,AMAJARI,1400027,RORAIMA
2020,14.961501496810374,AMAJARI,1400027,RORAIMA
2008,2.3477485254967827,BOA VISTA,1400100,RORAIMA
2009,0.15567566574863534,BOA VISTA,1400100,RORAIMA
2010,0.5764316056044507,BOA VISTA,1400100,RORAIMA
2011,0.19601629642160984,BOA VISTA,1400100,RORAIMA
2013,0.19209647869250476,BOA VISTA,1400100,RORAIMA
2014,0.3085842299271866,BOA VISTA,1400100,RORAIMA
2015,0.095758614362594,BOA VISTA,1400100,RORAIMA
2016,0.06333430488597304,BOA VISTA,1400100,RORAIMA
2019,0.06917061185765351,BOA VISTA,1400100,RORAIMA
2020,0.8586000086431056,BOA VISTA,1400100,RORAIMA
2008,19.409522731055734,BONFIM,1400159,RORAIMA
2009,2.415061347442851,BONFIM,1400159,RORAIMA
2010,7.485152405313344,BONFIM,1400159,RORAIMA
2011,3.8310844235423946,BONFIM,1400159,RORAIMA
2012,2.5000985004081326,BONFIM,1400159,RORAIMA
2013,2.6148818803621787,BONFIM,1400159,RORAIMA
2014,2.1133537104071425,BONFIM,1400159,RORAIMA
2015,8.012787299300816,BONFIM,1400159,RORAIMA
2016,2.9060606691303237,BONFIM,1400159,RORAIMA
